nate funds for arbitration of NORAPC Grievances in an amount not to exceed 500000 f Manage funds within a computerized fund accounting system to all,205278-1-1-09-southeast-louisiana-area-health-education
vant federal guidelines for any and all contract expenditures in excess of 50000000 Two copies of the said audit are to be forwarded to the Mayors Of,205278-1-1-09-southeast-louisiana-area-health-education
 ContractorFEES The PDDC will pay the Contractor an amount not to exceed 35000 to perform2the contracted services The PDDC shall compensate the Con,1158604-the-steeg-law-firm-llc-contract-with-city-of-new
 bythe City of New Orleans The maximum sum payable under this contract is 35000TERM The term of this Agreement is January 1 2009 to December 31 20,1158604-the-steeg-law-firm-llc-contract-with-city-of-new
on goal for these proposals is also attachedThe maximum funding amount of 75000 will be provided through the Piazza dltaliaDevelopment CorporationSe,1158604-the-steeg-law-firm-llc-contract-with-city-of-new
 EXHIBIT D FOR FEE SCHEDULE The maximum contract upset limit shall be 12500000 for the duration of the contract unless amended with the consent o,204822-9-3-08-julien-engineers-construction
110 times the actual invoices of subconsultants up to a total amount of 20000000 Thereafter the rate shall be reduced to 105 The Contractor shal,204822-9-3-08-julien-engineers-construction
AS this Agreement is made and entered into to govern the transfer of up to424391000 in Disaster CDBG funding to the SubRecipient for the foregoi,741473-10-21-12-new-orleans-redevelopment-authority
shall not at any time exceed the maximum compensationin the aggregate of 4243910002 Further compensation of Disaster CDBG owed SubRecipient pur,741473-10-21-12-new-orleans-redevelopment-authority
ministration and Delivery budget beincreased to exceed a maximum amount of 38581000 under this contract agreement2 This budget as of 09 1520 12 is,741473-10-21-12-new-orleans-redevelopment-authority
te law comprehensive general liability insurance in amounts not less than 1000000per occurrence blanket fidelity bond coverage for all officials an,741473-10-21-12-new-orleans-redevelopment-authority
mpensationpayable under this agreement up to a maximum amount not to exceed8530000 Eighty five thousand three hundred dollars and no centsa In Le,1153930-aidslaw-of-louisiana-inc-contract-with-city-of
 of 13 of the agreement increase the amount payableunder this category by 5560000 Fifty five thousand six hundred dollarsand no cents from 29700,1153930-aidslaw-of-louisiana-inc-contract-with-city-of
es to compensate the Contractor in the amount not to exceed a38 maximum of 8929400 Eighty nine thousand two hundred ninety four dollars39 and no ce,1158948-concerned-citizens-for-a-better-algiers-inc
evant federal guidelinesfor any and all contract expenditures in excess of 50000000 Two copies of the saidaudit are to be forwarded to the Mayors Oc,1158948-concerned-citizens-for-a-better-algiers-inc
eneral Liability insurance will be purchased and maintained with limits of 1000000 per occurrence and 2000000 in the aggregate The insurance shal,205021-3-24-09-wayne-troyer-architects-st-bernard-center
00000 total construction value 5000000 per project aggregate 5 Over 25000000 total construction value per project aggregate limits to be estab,205021-3-24-09-wayne-troyer-architects-st-bernard-center
 circumstancesJ 10fK Designer shall be liable for a delay penalty of 500 per calendar day for late submissions andor missed milestones in the Cons,205021-3-24-09-wayne-troyer-architects-st-bernard-center
 Opinion of Probable Cost Designer shall be liable for a delay penalty of 50000 per calendar day for late submissions of the deliverables listed above ,205021-3-24-09-wayne-troyer-architects-st-bernard-center
ary date of the Loan a sum of not more than One Hundred Seventy Thousand 17000000 Dollars will be forgiven from the then outstanding principal balan,165774-3-22-10-st-thomas-community-health-center
ty to cover the13141516SECTION XAUDIT COMPLIANCEOrganizations that expend 50000000 or more of federal funds in their fiscal year are requiredto conduc,165774-3-22-10-st-thomas-community-health-center
le portion of the audit cost All other organizations who eXpend less than 50000000 in federal funds may be selected to have an audit performed on tho,165774-3-22-10-st-thomas-community-health-center
AUSEThe City of New Orleans agrees to reimburse the Contractor costs up to 10000000 that is inclusive in the award amount that was incurred as the g,165774-3-22-10-st-thomas-community-health-center
rs of the above items where the cost per unit exceeds one thousanddollars 1000 and a useful life expectancy of more than one year Property records,1156573-new-orelans-council-on-aging-contract-with-city
neering services for City Project No 200SE04 for a total lump sum fee of 11340000 and WHEREAS the City has desire to change the scope of project to,166585-5-27-10-burk-kleinpeter-inc-amendment
REET WHEREAS the engineer is entitled to a fee increase in the amount of 6960000 from 11340000 to 18300000 as compensation for the increased d,166585-5-27-10-burk-kleinpeter-inc-amendment
uthority The total contract expenditures will be negotiated to not exceed 30000 at this time the same amount agreed to by the 4 participating age,165453-2-1-09-peck-madigan-jones-amp-stewart-inc
ry Agreementeffecting compliance with the HOME affordability requirements 2252 is executed by theowner of the rental project whether the owner is ,1275781-providence-community-housing-contract-with-city
ily monitoring rate The cost for juvenile participants shall be a rate of 1475 perday The cost for all other EMP Participants shall be a rate of 13,1659908-orleans-parish-sheriffs-office-electronic
 than a 1000000 aggregate and personal injury with a limit not less than1000000c Use Form CG 2010d The Insurance shall cover liability arising,1659908-orleans-parish-sheriffs-office-electronic
e billable hours By way of example there is a Lump Sum Not to Exceed of10000 to perform task X and the approved consultant hourly billing rate is ,1215258-hatch-mott-macdonald-llc-contract-with-city-of
able hours and task is completed the airport will only pay the consultant 5600 Ifthe consultant takes 110 billable hours to complete task X the airp,1215258-hatch-mott-macdonald-llc-contract-with-city-of
perly complete andtimely submit Reporting Forms may result in a penalty of 10000 per day for each day theReporting Forms remain delinquent said penaltie,1215258-hatch-mott-macdonald-llc-contract-with-city-of
t shall maintain automobile liability at a limit ofliability not less than 100000000 for access to Landside Airport Owned Property Accessand 5000,1215258-hatch-mott-macdonald-llc-contract-with-city-of
ding occupational disease subject to a limit of liability of not less than10000000 limit each accident 50000000 limit disease aggregate 100000,1215258-hatch-mott-macdonald-llc-contract-with-city-of
onal liability or equivalenterrors and omissions coverage at not less than 100000000 per claim If applicable when aselfinsured retention or deduc,1215258-hatch-mott-macdonald-llc-contract-with-city-of
reimprovements will be limited to the NOAB project budget of approximately 3000000This project also includes design and engineering services for imp,1215258-hatch-mott-macdonald-llc-contract-with-city-of
the infrastructure basedupon the NOAB construction budget of approximately 3000000 Structuralcapacity re ow safety or other indepth assessment,1215258-hatch-mott-macdonald-llc-contract-with-city-of
haseDesign services for improvements exceeding the NOAB project budget of 3000000REIMBURSABLE EXPENSESThe following reimbursable expenses are anti,1215258-hatch-mott-macdonald-llc-contract-with-city-of
December 2030 RENT31 The annual rent for the term of this lease shall be 712080 made payable inadvance on the first day of January of each lease year ,1094898-loving-mother-llc-contract-with-city-of-new
eneral Liability insurance will be purchased and maintained with limits of 1000000 per occurrence and 2000000 in the aggregate The insurance shal,163033-9-15-09-l7-architects-willie-hall-playground
eneral Liability insurance will be purchased and maintained with limits of 1000000 per occurrence and 2000000 in the aggregate The insurance shal,163033-9-15-09-l7-architects-willie-hall-playground
eneral Liability insurance will be purchased and maintained with limits of 1000000 per occurrence and 2000000 in the aggregate The insurance shal,163033-9-15-09-l7-architects-willie-hall-playground
al Completion or the acceptance of the project whichever is later LUnder 1000000 total construction value 500000 per claim and annual aggregate,163033-9-15-09-l7-architects-willie-hall-playground
al Completion or the acceptance of the project whichever is later LUnder 1000000 total construction value 500000 per claim and annual aggregate,163033-9-15-09-l7-architects-willie-hall-playground
al Completion or the acceptance of the project whichever is later LUnder 1000000 total construction value 500000 per claim and annual aggregate,163033-9-15-09-l7-architects-willie-hall-playground
 circumstancesJ 10fK Designer shall be liable for a delay penalty of 500 per calendar day for late submissions andormissed milestones in the Const,163033-9-15-09-l7-architects-willie-hall-playground
y of New Orleans 11 fK Designer shall be liable for a delay penalty of 500 per calendar day for late submissions andormissed milestones in the Const,163033-9-15-09-l7-architects-willie-hall-playground
y of New Orleans 11 fK Designer shall be liable for a delay penalty of 500 per calendar day for late submissions andormissed milestones in the Const,163033-9-15-09-l7-architects-willie-hall-playground
 Opinion of Probable Cost Designer shall be liable for a delay penalty of 50000 per calendar day for late submissions of the deliverables listed above ,163033-9-15-09-l7-architects-willie-hall-playground
 Opinion of Probable Cost Designer shall be liable for a delay penalty of 50000 per calendar day for late submissions of the deliverables listed above ,163033-9-15-09-l7-architects-willie-hall-playground
 Opinion of Probable Cost Designer shall be liable for a delay penalty of 50000 per calendar day for late submissions of the deliverables listed above ,163033-9-15-09-l7-architects-willie-hall-playground
HEREAS the United States Congress has allocated to the State of Louisiana 621 billionfor disaster recovery in the form of a US Housing and Urban De,1031255-city-of-new-orleans-contract-with-city-of-new
y and has committed or will commit to providing the City with an initial 41 172001600 inDisaster CDBG financing to implement the Citywide Plan and ,1031255-city-of-new-orleans-contract-with-city-of-new
s FMC and NOBCwith combined bodily injury and property damages limits of 2 million per occurrence and not lessthan 6 million aggregate The addition,1031255-city-of-new-orleans-contract-with-city-of-new
eneral Liability insurance will be purchased and maintained with limits of 1000000 per occurrence and 2000000 in the aggregate The insurance shal,166261-5-8-09-three-fold-consultants-llc-village-de
 Completion or the acceptance of the project whichever is later 1 Under 1000000 total construction value 500000 per claim and annual aggregate,166261-5-8-09-three-fold-consultants-llc-village-de
or by reason of any6fK Designer shall be liable for a delay penalty of 500 per calendar day for late submissions andor missed milestones in the Cons,166261-5-8-09-three-fold-consultants-llc-village-de
 Opinion of Probable Cost Designer shall be liable for a delay penalty of 50000 per calendar day for late submissions of the deliverables listed above ,166261-5-8-09-three-fold-consultants-llc-village-de
 contribution at the time of theParticipant initially occupies the unit or 50 provided that this amount does not exceed the maximumallowable under stat,1023412-wilfred-j-gravois-contract-with-city-of-new
 within the Claiborne Corridor along with funding cormnitrnentsof at least 250000 to support annual operating expensesb Develop iongter1n management,1031293-greater-new-orleans-foundation-contract-with
ly executed Agreement the City will receive from GNOF the firstpayment of 80907 to cover the first four months of work with a subsequent payment of40,1031293-greater-new-orleans-foundation-contract-with
NSATION Maximum Compensation The maximum sum payable under this Agreement 30000 Contractor shall submit detailed invoices to the City prior to paymen,167175-12-18-10-hahn-enterprises-playground-repair
sed Statutes Employers Liability Insurance shall have a minimum limit of 1000000 per accident or injury In the case of any subcontractors the Con,167175-12-18-10-hahn-enterprises-playground-repair
neral Liability insurance shall be purchased and maintained with limits of 1000000 per occurrence and 2000000 in the aggregate The insurance shal,167175-12-18-10-hahn-enterprises-playground-repair
nsurance shall be purchased and maintained with a Combined Single Limit of 1000000 per occurrence for bodily injury and property damage The policy s,167175-12-18-10-hahn-enterprises-playground-repair
sed Statutes Employers Liability Insurance shall have a minimum limit of 1000000 per accident or injury In the case of any subcontractors the Con,326432-01-03-12-cea-friends-of-danneel-park-and-planet
neral Liability insurance shall be purchased and maintained with limits of 1000000 per occurrence and 2000000 in the aggregate The insurance shal,326432-01-03-12-cea-friends-of-danneel-park-and-planet
nsurance shall be purchased and maintained with a Combined Single Limit of 1000000 per occurrence for bodily injury and property damage The policy s,326432-01-03-12-cea-friends-of-danneel-park-and-planet
rofessional services andWHEREAS the contract was erroneously written for 100000 less that the amountquoted in the bid and the invoiced for said service,781756-07-19-13-gayle-boudousquie-amp-associates
 the parties desire to amend the contract to increase the compensation from11000 to 13500WHEREAS the City has used a separate solicitation to procu,781756-07-19-13-gayle-boudousquie-amp-associates
II Compensation the maximum compensation payable under this agreement is 125007600 One million two hundred fifty thousand seventy six dollars a,205107-2-13-09-lsu-hospital-medical-care-services
ne 1 page 3 of 11 increase the amount payable under for this category by 1158000 Eleven thousand five hundred eighty dollars and no cents from 1,205107-2-13-09-lsu-hospital-medical-care-services
ne 3 page 3 of 11 decrease the amount payable under for this category by 10900000 One hundred nine thousand dollars and no cents from 50000000 ,205107-2-13-09-lsu-hospital-medical-care-services
ne 5 page 3 of 11 increase the amount payable under for this category by 1295600 Twelve thousand nine hundred fifty six dollars and no cents from,205107-2-13-09-lsu-hospital-medical-care-services
r satisfactory performance of the work under thiscontract shall not exceed 4363945    tEnivIsoF The CONTRACTORS compensation for senrices rendere,1153400-city-of-new-orleans-contract-with-city-of-new
iability if an automobile is utilized in the eiiecutionn of the contract 1 million minimumcombined single limit per occurrence which shall include t,1153400-city-of-new-orleans-contract-with-city-of-new
ient the meet all fourof the following conditionsi CONTRACTOR receives 500000 or more in federal funds via one or more contracts fromany party and,1153400-city-of-new-orleans-contract-with-city-of-new
 property having a useful life of at least 1year and acquisition cost of 100000 or The CONTRACTOR has the to submit to theMHSD District Office an inve,1153400-city-of-new-orleans-contract-with-city-of-new
scal sanctions against the CONTRACTOR for such failure Sanctionsof up to 10000 a day may be imposed against the CONTRACTOR by pennariently withholding,1153400-city-of-new-orleans-contract-with-city-of-new
General Liability insurance will be purchased and maintained with limits of1000000 per occurrence and 2000000 in the aggregate The insurance shal,1153425-l7-architects-contract-with-city-of-new-orleans
alCompletion or the acceptance of the project whichever is later1 Under 1000000 total construction value 500000 per claim and annual aggregate,1153425-l7-architects-contract-with-city-of-new-orleans
 similar circumstances K Designer shall be liable for a delay penalty of 500 per calendar day for late submissions andlormissed milestones in the Const,1153425-l7-architects-contract-with-city-of-new-orleans
l Opinion of Probable CostDesigner shall be liable for a delay penalty of 500 per calendar day for late submissions of thedeliverables listed above and,1153425-l7-architects-contract-with-city-of-new-orleans
Total payment for services performed under this agreement shall not exceed 133500 adding 33000 Both parties to this amendment hereby reaffirm the va,323736-01-01-11-gilbert-buras-jr-professional-legal
onditions of this agreementSECTION IX COMPLIANCEOrganizations that expend 500000 or more of federal funds in the organizations fiscal yearare required,1157399-community-service-center-inc-contract-with-city
ibleportion of the audit costAll other organizations who expend less than 500000 in federal funds may be selected tohave an audit performed on those fu,1157399-community-service-center-inc-contract-with-city
 the guidelines fromHEALTH for and in consideration of a sum not to exceed 2500000b FUNDING AND PAYMENTS The maximum contract amount 2500000is,1160448-1joshua-group-llc-contract-with-city-of-new
ntsof 6250 thirty 30 days after signing of contract and the balance of 6250 uponpresentation of final report or upon the completion of services C,1160448-1joshua-group-llc-contract-with-city-of-new
or each subsequent external review beyond 5 totalreviews per year a fee of50 will apply per reviewAmendment to Contract betweenCity of New Orleans a,1156264-unitedhealthcare-contract-with-city-of-new
ayed by events beyondthe Citys control The will reimburse the City up to 2500000 to pay for the cost oftheMuseum District Streetscape to be construc,1054148-uno-foundation-contract-with-city-of-new-orleans
value of the physical Equipment is established to be two thousand dollars 2000 If at the termination of this Agreement and after having received ,326219-06-08-11-corona-software-inc-ops-force-system
days of the termination of service the Client agrees to pay a penalty of 200 per month for each month that the equipment is not returned up to but no,326219-06-08-11-corona-software-inc-ops-force-system
of five hundred forty  two thousand seven hundred dollars and zero cents 54270000 NOW THE CONDITION of this obligation is such that if the said Co,165388-1-21-11-frischhertz-electric-co-solar-street
of five hundred forty  two thousand seven hundred dollars and zero cents 54270000 NOW THE CONDITION of this obligation is such that if the said Co,165388-1-21-11-frischhertz-electric-co-solar-street
 for works andservices performed pursuant to Phase 1a is increased from 13268602 to 14986266 and thetotal maximum aggregate amount payable by the,1659872-stanley-consultants-inc-amendment-no-12013-fema
 4at the end of campL Agree to limit all program income to no more than 25000 or reimburse the City ofNew Orleans the full arnount of the contract i,1184289-franklin-avenue-baptist-church-contract-with
 la comprehensive general liability insurance in amounts not less than 1000090 per occurrenceand cause City to be named as an additional insured ,1184289-franklin-avenue-baptist-church-contract-with
t 2014 at theend of campAgree to limit all program income to no more than 25000 or reimburse the City of NewOrleans the full amount of the contract in,1160879-vietnamese-initiative-in-economic-training
law and comprehensive general liability insurance in amounts not less than 1000000 per occurrenceand cause City to be named as an additional insured ,1160879-vietnamese-initiative-in-economic-training
SELECT ONE  has been through the competitive selection process x is for 15000 or less and therefore exempt  has been declared mergency by the C,205313-1-1-08-central-city-economic-opportunity
HOD OF PAYMENT The City agrees to pay the Contractor the maximum amount of 14500000 one hundred forty five thousand dollars for services provided in,205313-1-1-08-central-city-economic-opportunity
le portion of the audit cost All other organizations who expend less than 500000 in federal funds may be selected to have an audit performed on those ,205313-1-1-08-central-city-economic-opportunity
ount payable by the City for allservices performed under this Agreement is 9853800 unless this amount is increased by avalidly executed amendment and ,1055775-richard-c-lambert-consultants-llc-contract-with
aw and comprehensive general liability insurance inamounts not less than 1000000 per occurrence for all liability demands claims and suitsinclu,1055775-richard-c-lambert-consultants-llc-contract-with
n from proposed subcontractors prior to the award ofsubcontracts exceeding 10000 which are not exempt from the provisions of the equalopportunity claus,1055775-richard-c-lambert-consultants-llc-contract-with
ude the provisions of this clause in every subcontract orpurchase order of 10000 or more unless exempted by rules regulations or orders of theSecreta,1055775-richard-c-lambert-consultants-llc-contract-with
unt Homeowner is initially eligible underHMGP for an amount not to exceed 20000000 for construction costs associated withthe structure located at the,1154655-wilbert-young-contract-with-city-of-new-orleans
ent is made and entered in order to govern the availability and transfer of5i80273305 in DCDBG funding including 791694166 in duplication of ,781701-07-15-13-parish-hospital-service-district-no
atelaw comprehensive general liability insurance in amounts not less than 1000000 per occurrence blanket fidelity bond coverage for all officials a,781701-07-15-13-parish-hospital-service-district-no
mum5 amount of compensation payable under the terms of the Agreement from 35000 to6 70000 The parties hereto reaffirm the validity of all other pro,1155700-the-steeg-law-firm-llc-contract-with-city-of-new
t SELECT ONE L has been through the competitive selection process is for 15000 or less and therefore exempt has been de n emergency by the Chief Admi,204894-7-1-08-brotherhood-incorporated-trinity-house
le portion of the audit cost All other organizations who expend less than 500000 in federal funds may be selected to have an audit performed on those f,204894-7-1-08-brotherhood-incorporated-trinity-house
 projectB FEES The City will pay the Contractor an amount not to exceed 15000 for these services Afee schedule is attachedC TERM The term of t,1153457-wdg-architecture-contract-with-city-of-new
 contribution at the time of theParticipant initially occupies the unit or 50 provided that this amount does not exceed the maximumallowable under stat,779355-03-20-13-chris-boudreaux-shelter-care-plus
 bodily injury and personal 8 advertising injury withlimits no less than 1000000 per occurrence If a general aggregate limit applies either thege,1660029-apex-community-advancement-inc-apex-youth-ctr
stodyand control of the contractor Coverage limits shall not be less than 500000Other Insurance ProvisionsThe insurance policies are to contain or be,1660029-apex-community-advancement-inc-apex-youth-ctr
onnection with the Reinventing the Crescent Downriver Park inthe amount of 12000000 The maximum aggregate compensation payable under theAgreement is i,1374669-the-tobler-company-llc-the-tobler-company-and
 of compensation payable under the terms of the Agreement asamended from 68340 to 90760The parties hereto reaffnm the validity of all other provis,1155620-duplantier-hrapmann-hogan-amp-maher-llp-contract
edtherewith2 FEB The City will pay the Contractor at the hourly rate of 150hour for the services ofKaty Caraway and Ann Marie Lel3lacc The City wi,1156345-caraway-leblanc-l-l-c-contract-with-city-of-new
ractor at the hourly rate of60hour for the services of any paralegal and 0hour for secretarial or clerical work The maximumamouht due under this a,1156345-caraway-leblanc-l-l-c-contract-with-city-of-new
under the terms of thisagreement by increasing the total compensation from 28600000to 35386000ARTICLE EXTENSIONExtend the term of the agreement an,1154006-kara-williams-contract-with-city-of-new-orleans
ue a payment in resolution of a claim for more than Five Thousand Dollars 500000 without the written signature of the Citys Director of Treasury ,326387-01-12-12-hammerman-and-gainer-third-party
to pay the Contractor the maximum amount of Five Hundred Thousand8Dollars 50000000 Dollars for services provided in conjunction with this agreement ,1157207-new-orelans-council-on-aging-contract-with-city
is agreement10SECTION VIII  AUDIT COMPLIANCE11Organizations that expend 500000 or more of federal funds in the organizationu2019s fiscal year are12r,1157207-new-orelans-council-on-aging-contract-with-city
 portion of the14audit cost15All other organizations who expend less than 500000 in federal funds may be selected to have16an audit performed on those,1157207-new-orelans-council-on-aging-contract-with-city
sal Rates The Disposal Rate for the remainder of 2011 will be reduced from3425 to 2911 per ton of waste Thereafter the Disposal Rate will be adjus,725570-06-16-11-river-birch-disposal-service-amendments
ng the services performed The maximum sum payable under this agreement is 31000 3 TERM The term of this Agreement is December I 2009 to November 3,167084-12-1-09-the-segal-company-study-of-retirement
 insurance equal to 100of the Value of the building or up to a minimum of 500000 as allowed by National FloodInsurance Program NFIP shall beobtain,1156867-state-of-louisiana-office-of-facility-planning
 any time exceed the maximum compensation for thisyear of the agreement is 190000 Further all compensation owed Contractor pursuantto this Agreement i,1155032-regional-planning-commission-contract-with-city
 needed2 Fees The City shall pay the contractor an amount not to exceed 750000 to perform the ContractedServices and in accordance with the follow,1660072-luther-speight-amp-company-cpas-amp-consultants
s of this agreement ISECTION IX AUDIT COMPLIANCEOrganizations that expend 500000 or more of federal funds  the organizations fiscal yearare required,1156953-catholic-charities-archdiocese-of-new-orleans
ibleportion of the audit costAll other organizations who expend less than 500000 in federal funds may be selected tohave an audit performed on those ,1156953-catholic-charities-archdiocese-of-new-orleans
to perform the contracted serVices according to the following fee schedule10000 per hour The City will also reimburse the contractor for approved outo,167018-11-16-09-russell-ramsey-esq-legal-services
nd telecopy and search The maxim1l1l1 sum payable under this Agreement is 5000 The Contractor shall submit to the City a detailed monthly invoice fo,167018-11-16-09-russell-ramsey-esq-legal-services
he period covered bythe invoice in accordance with the following schedule 5000 invoiced upon completionof the project kickoff meeting and initial o,1023445-mgt-of-america-contract-with-city-of-new-orleans
mission ofthe cost allocation plan to the Citys federal cognizant agency 7000 invoiced upon thedelivery of the draft indirect cost rates to the City,1023445-mgt-of-america-contract-with-city-of-new-orleans
al compensation under this Agreement shall be an allinclusive fixed fee of1490000 for all Services required herein including any travel or operating,1023445-mgt-of-america-contract-with-city-of-new-orleans
ceed one 1subniittal per month and shall be not less than the amount of 25000 state share except forthe nal Request for Reimbursement which can ,1153546-department-of-transportation-amp-development
The Sponsor shall withhold retainage in accordance with StateLaw 10 up to 500000 and 5 thereafter63 The Sponsor acknowledges that DOTD will not par,1153546-department-of-transportation-amp-development
t IIB that only reects the increased amount of thisamended Agreement of 29000000Each organization is allowed a maximum of two 2 budget revisions ,1659807-brotherhood-inc-an-amendment-to-provide
the fair and reasonable compensation for theContractors services shall be 500 dollars for each days attendance in court and 300 foreach half day5 ,1672060-lezes-appraisal-service-professional-services
 contribution at the time of theParticipant initially occupies the unit or 50 provided that this amount does not exceed the maximumallowable under stat,1308870-absolutenursingcareinc-absolute-nursing-the
 contribution at the time of theParticipant initially occupies the unit or 50 provided that this amount does not exceed the maximumallowable under stat,1309594-trinity-land-llc-trinity-landthe-shelter-plus
t 2614 at theend of campAgree to limit ail program income to no more than 25008 or reimburse the City of NewOreaos the fu amount of the contract in ,1184345-winns-discovery-center-contract-with-city-of-new
a I9 comprehensive general liability insurance in amounts not less than 1000009 peroccurrence and cause City to be named as an adoitional insoret,1184345-winns-discovery-center-contract-with-city-of-new
ble portion of theaudit costAll other organizations yvho expend less than 5 00000 in federal funds be selected to havean audit performed on those fu,1154352-family-center-of-hope-contract-with-city-of-new
shall not at any time exceed the maximum compensation in the aggregate of22499005Section 5 No Payment for Services Beyond Scope of Agreement Excep,1159983-american-red-cross-contract-with-city-of-new
te law and commercial general liability insurance in amounts not less than 1000000 per occurrence and causeCity to be named as an additional insured ,1159983-american-red-cross-contract-with-city-of-new
General Liability insurance will be purchased and maintained with limits of1000000 per occurrence and 2000000 in the aggregate The insurance shal,1153607-three-fold-consultants-llc-contract-with-city-of
alCompletion or the acceptance of the project whichever is later1 Under 1000000 total construction value 500000 per claim and annual aggregate,1153607-three-fold-consultants-llc-contract-with-city-of
 or by reason of any6 K Designer shall be liable for a delay penalty of 500 per calendar day for late submissions andormissed milestones in the Const,1153607-three-fold-consultants-llc-contract-with-city-of
l Opinion of Probable CostDesigner shall be liable for a delay penalty of 50000 per calendar day for late submissions ofthe deliverables listed above a,1153607-three-fold-consultants-llc-contract-with-city-of
HOUSAND DOLLARS AND 00 100 148 which sum shall be paid up to a maximum of 6880000 upon149 receipt of an invoice from the Society The sum shall be a,1154401-louisiana-spca-contract-with-city-of-new-orleans
hose associated with the water system the electrical system and dredging 1400000 D West End Park Claim correcting errors inthe current draft CDR,328078-01-25-12-sizeler-thompson-brown-architects
the remaining claims and doing the necessary work to support negotiations 2000000 E Contingency as to the tasks enumerated above and as to those ta,328078-01-25-12-sizeler-thompson-brown-architects
 this Agreement for original and amended Basic and Additional Services is 323841450 unless altered by a written executed amendment to this Agreeme,328078-01-25-12-sizeler-thompson-brown-architects
SELECT ONE  has been through the competitive selection process   is for 15000 or less and therefore exempt   has been declared an emergency by the,205047-3-1-08-no-aids-task-force-housing-assistance
 10 11 12131415The City agrees to pay the Contractor the maximum amount of 50475000 five hundredfour thousand seven hundred fifty dollars for service,205047-3-1-08-no-aids-task-force-housing-assistance
151617181920 21f1SECTION VIII  AUDIT COMPLIANCEOrganizations that expend 500000 or more of federal funds in the organizations fiscal year are requir,205047-3-1-08-no-aids-task-force-housing-assistance
le portion of the audit cost All other organizations who expend less than 500000 in federal funds may be selected to have an audit performed on those ,205047-3-1-08-no-aids-task-force-housing-assistance
MPENSATION The City of New Orleans agrees to pay contractor at the rate of 7500 per hour minimum payment due per appearance is 7500 Total payment f,205281-1-1-09-karl-j-connor-legal-services-amendment
court preparation and a fee for court appearanceand testimony in court of 50000 per day or 30000 per half dayB The City Agrees To1 Provide contra,1210556-gayle-h-boudousquie-amp-associates-contract-with
ery of the narrative appraisal reports under this contract shall notexceed 300000 including all appropriate specialized studies if needed dealing w,1210556-gayle-h-boudousquie-amp-associates-contract-with
nguage inserted in its entiretyI The City Shall compensate the Contractor 6000 per hour for professional services for Iaudits performed in Louisiana a,1156373-revenue-recovery-group-contract-with-city-of-new
sting of at least twelve112 audits Professional fees shall not exceed 5000000 for any audit package The City shallpay the contracted fees thirty,1156373-revenue-recovery-group-contract-with-city-of-new
n of the necessary fonds The maximum amount payable underthis contract is 5000000Both parties to this amendment Revenue Recovery Group and the Ci,1156373-revenue-recovery-group-contract-with-city-of-new
ions of this agreementSECTION  AUDIT COMPLIANCEOrganizations that expend 500000 or more of federal funds in the organizations scal year arerequired ,1154207-operation-reach-inc-contract-with-city-of-new
ble portion of theaudit costAll other organizations who expend less than 500000 in federal funds nLsty be selected to havean audit performed on th,1154207-operation-reach-inc-contract-with-city-of-new
eneral Liability insurance will be purchased and maintained with limits of 1000000 per occurrence and 2000000 in the aggregate The insurance shal,150134-7-25-09-argus-architecture-multi-service-center
00000 total construction value 5000000 per project aggregate 5 Over 25000000 total construction value per project aggregate limits to be estab,150134-7-25-09-argus-architecture-multi-service-center
 circumstancesJ 10fK Designer shall be liable for a delay penalty of 500 per calendar day for late submissions andor missed milestones in the Cons,150134-7-25-09-argus-architecture-multi-service-center
 Opinion of Probable Cost Designer shall be liable for a delay penalty of 50000 per calendar day for late submissions of the deliverables listed above ,150134-7-25-09-argus-architecture-multi-service-center
General Liability insurance will be purchased and maintained with limits of1000000 per occurrence and 2000000 in the aggregate The insurance shal,741127-10-17-12-brown-danos-land-design-richard-lee
tial Completion or the acceptance of the project whichever is laterUnder 1000000 total construction value 500000 per claim and annual aggregate,741127-10-17-12-brown-danos-land-design-richard-lee
he fair and reasonablecompensation for the Con1ractors services shall be 500 dollars for eachdays attendance in court and 300 for each half day I5,1160461-hgi-catastrophe-services-l-l-c-contract-with
 Under no circumstances shall cornpensation paid under this contract exceed15000 ARTICLE AGREEIVIENT OF CONTRACTORAs an inducement to the execution of,1160461-hgi-catastrophe-services-l-l-c-contract-with
 contribution at the time of theParticipant initially occupies the unit or 50 provided that this amount does not exceed the maximumallowable under stat,1309595-termar-propertiesterrell-p-hampton-termar
ed on the REVISED estimatedconstruction cost of and a designjfee for tasks 4709626 for task 2 and per Attachment A are established as followsCompensa,1156371-lee-ledbetter-amp-associates-contract-with-city
 the purpose of recreational trail improvements up to the maximum amount of85000 This agreement will become effective from the date of this agreement ,1033420-state-of-louisiana-contract-with-city-of-new
qIf you contract with a contractor or materials supplier for greater than 50000 you must attempt toutilize a DBE A list of DBE businesses can be obt,1033420-state-of-louisiana-contract-with-city-of-new
e compensation for the term of January 1 2014 through December 31 2014 to20475000The City will reimburse the Contractor according to the fee schedul,1236249-total-community-action-inc-contract-with-city-of
ontract amount the amendthe Agreement to increase the contract amount from 20000 to 40000WHEREAS the City and Contactor desire to amend the Agreeme,779575-03-02-13-lee-phillips-code-enforcement
llowsSPEND The contract amount of the Agreement is hereby increased from 20000 to40000TERM The term of the Agreement is extended from the period ,779575-03-02-13-lee-phillips-code-enforcement
